Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
D:\ASL Digits\0\Sign 0 (1).jpeg,0.6194741725921631,0.5769193172454834,-0.0001828765671234578,0.44563934206962585,0.6033176779747009,0.014718344435095787,0.2910439670085907,0.5677628517150879,-0.028874337673187256,0.1778196096420288,0.5226299166679382,-0.11121480911970139,0.10116210579872131,0.44346094131469727,-0.2126508355140686,0.291196346282959,0.2768517732620239,0.08576468378305435,0.1425713151693344,0.20144206285476685,-0.020418375730514526,0.10048437118530273,0.3028981387615204,-0.11354337632656097,0.11021499335765839,0.3988112807273865,-0.163286492228508,0.33927103877067566,0.23932716250419617,-0.0039367759600281715,0.17668136954307556,0.15762698650360107,-0.10380405187606812,0.11685536801815033,0.29790550470352173,-0.19236576557159424,0.12566401064395905,0.4120081663131714,-0.22995755076408386,0.40922364592552185,0.231497123837471,-0.11032925546169281,0.2414751499891281,0.16244420409202576,-0.22251607477664948,0.17348718643188477,0.3104489743709564,-0.28610214591026306,0.1772306263446808,0.42913880944252014,-0.30026987195014954,0.4823946952819824,0.2542491555213928,-0.21800456941127777,0.3286598324775696,0.2133927196264267,-0.29650843143463135,0.24337656795978546,0.3014533221721649,-0.30938589572906494,0.21300016343593597,0.3946400582790375,-0.3060816824436188,0
D:\ASL Digits\0\Sign 0 (2).jpeg,0.6194741725921631,0.5769193172454834,-0.0001828765671234578,0.44563934206962585,0.6033176779747009,0.014718344435095787,0.2910439670085907,0.5677628517150879,-0.028874337673187256,0.1778196096420288,0.5226299166679382,-0.11121480911970139,0.10116210579872131,0.44346094131469727,-0.2126508355140686,0.291196346282959,0.2768517732620239,0.08576468378305435,0.1425713151693344,0.20144206285476685,-0.020418375730514526,0.10048437118530273,0.3028981387615204,-0.11354337632656097,0.11021499335765839,0.3988112807273865,-0.163286492228508,0.33927103877067566,0.23932716250419617,-0.0039367759600281715,0.17668136954307556,0.15762698650360107,-0.10380405187606812,0.11685536801815033,0.29790550470352173,-0.19236576557159424,0.12566401064395905,0.4120081663131714,-0.22995755076408386,0.40922364592552185,0.231497123837471,-0.11032925546169281,0.2414751499891281,0.16244420409202576,-0.22251607477664948,0.17348718643188477,0.3104489743709564,-0.28610214591026306,0.1772306263446808,0.42913880944252014,-0.30026987195014954,0.4823946952819824,0.2542491555213928,-0.21800456941127777,0.3286598324775696,0.2133927196264267,-0.29650843143463135,0.24337656795978546,0.3014533221721649,-0.30938589572906494,0.21300016343593597,0.3946400582790375,-0.3060816824436188,0
D:\ASL Digits\0\Sign 0 (3).jpeg,0.6115023493766785,0.5132231712341309,-0.0001776708959368989,0.4138922691345215,0.5376364588737488,0.055252108722925186,0.2729332149028778,0.49976688623428345,0.005764174275100231,0.1686781495809555,0.4633653163909912,-0.08703022450208664,0.12944194674491882,0.3903141915798187,-0.19083499908447266,0.2672291100025177,0.1617843210697174,0.047169074416160583,0.13956861197948456,0.18251988291740417,-0.02996883913874626,0.13183094561100006,0.2930988371372223,-0.06891702860593796,0.15365663170814514,0.3537362217903137,-0.08540061116218567,0.3248293995857239,0.11954586207866669,-0.05593542382121086,0.16831716895103455,0.1671423316001892,-0.10995221883058548,0.15544463694095612,0.3016248643398285,-0.13697810471057892,0.18821686506271362,0.3811263144016266,-0.13709832727909088,0.3937006890773773,0.12628042697906494,-0.16348782181739807,0.23353776335716248,0.1721385419368744,-0.24637162685394287,0.20306767523288727,0.307580828666687,-0.25358128547668457,0.22163446247577667,0.39855295419692993,-0.2314922958612442,0.45738428831100464,0.17383143305778503,-0.2696896195411682,0.3160924017429352,0.21249030530452728,-0.3451012670993805,0.25632134079933167,0.2979786992073059,-0.3587944805622101,0.24163725972175598,0.37499064207077026,-0.34657278656959534,0
D:\ASL Digits\0\Sign 0 (4).jpeg,0.6024079322814941,0.4758193790912628,-9.082026372198015e-05,0.4037299156188965,0.47805407643318176,0.026664746925234795,0.2707173526287079,0.4475019574165344,-0.035417575389146805,0.17195352911949158,0.41340070962905884,-0.13865545392036438,0.15238186717033386,0.3498554825782776,-0.24268823862075806,0.3053571283817291,0.1429499238729477,0.007611242588609457,0.18620824813842773,0.12705804407596588,-0.07872046530246735,0.161421999335289,0.21619725227355957,-0.11843645572662354,0.17313292622566223,0.26753318309783936,-0.13587163388729095,0.3694073557853699,0.10958655923604965,-0.08394891768693924,0.21663185954093933,0.1148395985364914,-0.16845807433128357,0.1759018898010254,0.2333480715751648,-0.2202286273241043,0.1888420432806015,0.3186766505241394,-0.2360348403453827,0.43350598216056824,0.11645476520061493,-0.1768883466720581,0.282713383436203,0.11953175812959671,-0.2843666076660156,0.22430963814258575,0.23850108683109283,-0.3053806722164154,0.2225736677646637,0.3305596113204956,-0.2882736623287201,0.4879576563835144,0.15492117404937744,-0.26700395345687866,0.36663806438446045,0.16347654163837433,-0.3510664105415344,0.28982797265052795,0.2294827699661255,-0.36534813046455383,0.2541052997112274,0.2935606837272644,-0.34795793890953064,0
D:\ASL Digits\0\Sign 0 (5).jpeg,0.6411849856376648,0.6669538021087646,-0.00032157357782125473,0.43401235342025757,0.6061832904815674,0.12291447818279266,0.32662704586982727,0.47635868191719055,0.13251955807209015,0.2420370727777481,0.3743840456008911,0.07956629246473312,0.20184773206710815,0.25336578488349915,0.021122518926858902,0.49314558506011963,0.262067049741745,0.20981477200984955,0.3760206401348114,0.09501613676548004,0.1303528994321823,0.2683102488517761,0.16477084159851074,0.07111497223377228,0.23267368972301483,0.25403109192848206,0.05402309447526932,0.5546340346336365,0.24577149748802185,0.09313613176345825,0.4129228889942169,0.057980626821517944,0.03680959343910217,0.2827857732772827,0.1483713984489441,-0.03694196045398712,0.2557763159275055,0.25641965866088867,-0.05566248670220375,0.6048030257225037,0.2589453160762787,-0.03343901038169861,0.4596577286720276,0.0728369802236557,-0.07786764949560165,0.31688791513442993,0.1517767310142517,-0.11110904067754745,0.2751105725765228,0.2597948908805847,-0.11105527728796005,0.6196444034576416,0.29191166162490845,-0.15918146073818207,0.48272383213043213,0.1432819366455078,-0.18412435054779053,0.35847294330596924,0.17037801444530487,-0.19119106233119965,0.2951977252960205,0.24567273259162903,-0.18490706384181976,0
D:\ASL Digits\0\Sign 0 (6).jpeg,0.5466833114624023,0.6372127532958984,-0.0001345020573353395,0.3966558575630188,0.5302715301513672,0.07601513713598251,0.33776119351387024,0.3934808373451233,0.0605754628777504,0.2910088896751404,0.2873222231864929,-0.0011308310786262155,0.28094303607940674,0.16617703437805176,-0.08514625579118729,0.5774399042129517,0.23120352625846863,0.14002138376235962,0.4985046684741974,0.09109732508659363,0.04937934875488281,0.38808542490005493,0.09821756184101105,-0.02186303399503231,0.320544570684433,0.1511273831129074,-0.05177899822592735,0.6384959816932678,0.24040749669075012,0.04350649192929268,0.5386265516281128,0.07814855873584747,-0.01988602988421917,0.3913211524486542,0.10210856795310974,-0.08990631997585297,0.31626731157302856,0.17275136709213257,-0.1060275211930275,0.6826353073120117,0.27703890204429626,-0.06958357989788055,0.5736473798751831,0.10041588544845581,-0.12942643463611603,0.42004090547561646,0.12321329116821289,-0.16025882959365845,0.3417361378669739,0.19075211882591248,-0.1615963727235794,0.6921952962875366,0.332180917263031,-0.18392400443553925,0.5970718264579773,0.1766188144683838,-0.21117708086967468,0.4814104437828064,0.16512908041477203,-0.20699796080589294,0.40358594059944153,0.2020881325006485,-0.19792942702770233,0
D:\ASL Digits\0\Sign 0 (7).jpeg,0.4959668517112732,0.774497389793396,-0.00030818546656519175,0.3879348933696747,0.6128214597702026,0.10271205753087997,0.3522338271141052,0.41403552889823914,0.10538367927074432,0.31854546070098877,0.2646791338920593,0.05138269066810608,0.3596588373184204,0.15675528347492218,-0.0007722910377196968,0.6258674263954163,0.2990560233592987,0.16929398477077484,0.6351858377456665,0.0773685872554779,0.0758206844329834,0.49163469672203064,0.07855087518692017,0.013942469842731953,0.3964909613132477,0.1405089646577835,-0.00454362016171217,0.6789770722389221,0.322643518447876,0.055413782596588135,0.6878084540367126,0.0725613534450531,0.014395306818187237,0.5069893002510071,0.07194763422012329,-0.05645621940493584,0.4064403474330902,0.14266973733901978,-0.09053900837898254,0.7047983407974243,0.368709534406662,-0.07172764092683792,0.6997694969177246,0.11935357749462128,-0.11419950425624847,0.5082932114601135,0.11170823872089386,-0.1395414024591446,0.3960767388343811,0.17493762075901031,-0.14296476542949677,0.6819378733634949,0.42417919635772705,-0.19472543895244598,0.6477877497673035,0.20909056067466736,-0.2284109890460968,0.5124670267105103,0.16365033388137817,-0.22796668112277985,0.4098697304725647,0.187581866979599,-0.2135343700647354,0
D:\ASL Digits\0\Sign 0 (8).jpeg,0.4959668517112732,0.774497389793396,-0.00030818546656519175,0.3879348933696747,0.6128214597702026,0.10271205753087997,0.3522338271141052,0.41403552889823914,0.10538367927074432,0.31854546070098877,0.2646791338920593,0.05138269066810608,0.3596588373184204,0.15675528347492218,-0.0007722910377196968,0.6258674263954163,0.2990560233592987,0.16929398477077484,0.6351858377456665,0.0773685872554779,0.0758206844329834,0.49163469672203064,0.07855087518692017,0.013942469842731953,0.3964909613132477,0.1405089646577835,-0.00454362016171217,0.6789770722389221,0.322643518447876,0.055413782596588135,0.6878084540367126,0.0725613534450531,0.014395306818187237,0.5069893002510071,0.07194763422012329,-0.05645621940493584,0.4064403474330902,0.14266973733901978,-0.09053900837898254,0.7047983407974243,0.368709534406662,-0.07172764092683792,0.6997694969177246,0.11935357749462128,-0.11419950425624847,0.5082932114601135,0.11170823872089386,-0.1395414024591446,0.3960767388343811,0.17493762075901031,-0.14296476542949677,0.6819378733634949,0.42417919635772705,-0.19472543895244598,0.6477877497673035,0.20909056067466736,-0.2284109890460968,0.5124670267105103,0.16365033388137817,-0.22796668112277985,0.4098697304725647,0.187581866979599,-0.2135343700647354,0
D:\ASL Digits\0\Sign 0 (9).jpeg,0.4478221535682678,0.7736963033676147,-0.0002892209740821272,0.36980241537094116,0.5909003019332886,0.10524507611989975,0.3715360164642334,0.3895489275455475,0.10988414287567139,0.3648640513420105,0.2363991141319275,0.058102041482925415,0.4129835069179535,0.13102790713310242,0.009092232212424278,0.6527101993560791,0.316906601190567,0.1670389622449875,0.7046381831169128,0.09486070275306702,0.07759646326303482,0.5615266561508179,0.07834187150001526,0.018805937841534615,0.45986253023147583,0.1270965039730072,0.001387277152389288,0.699630081653595,0.34953373670578003,0.05165747180581093,0.7541083097457886,0.10270413756370544,0.010984295047819614,0.5755096673965454,0.08166803419589996,-0.06658904999494553,0.46834683418273926,0.14115725457668304,-0.10690103471279144,0.718071699142456,0.39897558093070984,-0.07515054941177368,0.7611415386199951,0.15144553780555725,-0.11852018535137177,0.5727586150169373,0.11836664378643036,-0.1485539674758911,0.45390862226486206,0.16906407475471497,-0.15227390825748444,0.692280113697052,0.44996023178100586,-0.19658607244491577,0.7014556527137756,0.23082007467746735,-0.2339719533920288,0.5730689167976379,0.16331806778907776,-0.23544646799564362,0.4677617847919464,0.17087522149085999,-0.21931783854961395,0
D:\ASL Digits\0\Sign 0 (10).jpeg,0.41363266110420227,0.7336941957473755,-0.0002219183079432696,0.3544992208480835,0.547300398349762,0.0987251028418541,0.3938141167163849,0.3652048408985138,0.09230759739875793,0.41432058811187744,0.22807186841964722,0.025391612201929092,0.4735380709171295,0.11301450431346893,-0.04687453433871269,0.6841500997543335,0.3510269224643707,0.18771207332611084,0.7672801613807678,0.1499958336353302,0.08789391070604324,0.6378129124641418,0.10045124590396881,0.015448786318302155,0.5308002829551697,0.12595170736312866,-0.012147135101258755,0.7288424372673035,0.39285144209861755,0.07507304847240448,0.8154677152633667,0.15997496247291565,0.020395301282405853,0.6484977602958679,0.10466539859771729,-0.04843383654952049,0.5351366996765137,0.1439320594072342,-0.06651242822408676,0.7410061359405518,0.44520431756973267,-0.05415422469377518,0.8162924647331238,0.205012246966362,-0.10155247151851654,0.6425657272338867,0.1432058960199356,-0.11941714584827423,0.5247049331665039,0.17498458921909332,-0.11181031912565231,0.7054449319839478,0.4869309663772583,-0.18037006258964539,0.7443282604217529,0.27136605978012085,-0.21978604793548584,0.6359624862670898,0.1896761953830719,-0.2174490988254547,0.5393909811973572,0.1846907138824463,-0.19532336294651031,0
