Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
D:\ASL Digits\4\Sign 4 (1).jpeg,0.6023122668266296,0.9129235744476318,-0.0002907906018663198,0.47017067670822144,0.8168941140174866,-0.16250017285346985,0.40266525745391846,0.6481527090072632,-0.2302774041891098,0.527309000492096,0.5027197003364563,-0.27130910754203796,0.64704829454422,0.4342288672924042,-0.25086748600006104,0.39215460419654846,0.43847233057022095,-0.041783008724451065,0.2986662983894348,0.2611018121242523,-0.08865399658679962,0.255948930978775,0.1604723334312439,-0.13124778866767883,0.22230440378189087,0.0772683322429657,-0.18141749501228333,0.512732744216919,0.40512216091156006,-0.008765065111219883,0.484115868806839,0.20970569550991058,-0.018125414848327637,0.4678196907043457,0.10308694839477539,-0.0677986741065979,0.45681285858154297,0.03497323393821716,-0.09505463391542435,0.6231746077537537,0.42263031005859375,0.0019960214849561453,0.6447421908378601,0.25988680124282837,-0.016913171857595444,0.6580102443695068,0.16116365790367126,-0.09020334482192993,0.6655707955360413,0.08902636170387268,-0.13742277026176453,0.7285782694816589,0.4770539402961731,-0.012297168374061584,0.7677994966506958,0.36220449209213257,-0.04671211913228035,0.7895562052726746,0.28421351313591003,-0.09416402876377106,0.8034869432449341,0.21331872045993805,-0.10924120992422104,4
D:\ASL Digits\4\Sign 4 (2).jpeg,0.5365485548973083,0.9008796215057373,-0.0003105252399109304,0.43054571747779846,0.7956409454345703,-0.15899856388568878,0.3856590688228607,0.6329818367958069,-0.2257862240076065,0.5165064334869385,0.5029017925262451,-0.26880988478660583,0.6341125965118408,0.44873133301734924,-0.283296674489975,0.4021682143211365,0.4355601668357849,-0.05263110622763634,0.3450922966003418,0.2607731223106384,-0.10135944932699203,0.3171823024749756,0.14548707008361816,-0.15306195616722107,0.2945408225059509,0.04640403389930725,-0.19785892963409424,0.523080050945282,0.4177398681640625,-0.017367543652653694,0.523130476474762,0.23794867098331451,-0.016246572136878967,0.522449791431427,0.1184726357460022,-0.05217817425727844,0.5232888460159302,0.033482760190963745,-0.0706523209810257,0.6298239827156067,0.4453214406967163,-0.002865159884095192,0.6712281703948975,0.3013198673725128,-0.010048894211649895,0.6935476064682007,0.19589555263519287,-0.060210563242435455,0.7124927639961243,0.1143718957901001,-0.08752977848052979,0.7239711284637451,0.508573055267334,-0.013972536660730839,0.7809877395629883,0.4009968042373657,-0.0464792475104332,0.8161008358001709,0.32810497283935547,-0.07726976275444031,0.847730815410614,0.26586273312568665,-0.0829390287399292,4
D:\ASL Digits\4\Sign 4 (3).jpeg,0.46752357482910156,0.8979860544204712,-0.0003347347374074161,0.3826393485069275,0.776052713394165,-0.1546821892261505,0.3672108054161072,0.6107719540596008,-0.2191084921360016,0.5126142501831055,0.5062523484230042,-0.25931087136268616,0.6295822858810425,0.4724210500717163,-0.2770612835884094,0.41867509484291077,0.42403534054756165,-0.05406715348362923,0.3927510976791382,0.24613267183303833,-0.10370118916034698,0.38248342275619507,0.12743857502937317,-0.15644319355487823,0.3765859007835388,0.026868969202041626,-0.20463290810585022,0.5388033390045166,0.4295309782028198,-0.02559659443795681,0.5750501155853271,0.2539781332015991,-0.020839910954236984,0.5968716144561768,0.13392680883407593,-0.05654255300760269,0.6103770732879639,0.047353595495224,-0.07695015519857407,0.6352967023849487,0.47614312171936035,-0.018641525879502296,0.7045632004737854,0.34200361371040344,-0.0202990360558033,0.7419210076332092,0.2405756264925003,-0.06385537981987,0.7691641449928284,0.16113963723182678,-0.0882212445139885,0.7147523164749146,0.5543531775474548,-0.03922176733613014,0.7912899255752563,0.457419753074646,-0.07198047637939453,0.8382050395011902,0.3878328204154968,-0.09919332712888718,0.8778126239776611,0.32698073983192444,-0.10374245047569275,4
D:\ASL Digits\4\Sign 4 (4).jpeg,0.3970814347267151,0.8933209180831909,-0.00028848767396993935,0.3256608247756958,0.7584595680236816,-0.1569112092256546,0.3464622497558594,0.5844863653182983,-0.2250497192144394,0.5176979899406433,0.5071796774864197,-0.265248566865921,0.6417273283004761,0.5009382963180542,-0.2740934491157532,0.43761545419692993,0.39922237396240234,-0.04210951551795006,0.43813374638557434,0.20858052372932434,-0.08945761620998383,0.43777626752853394,0.0932241678237915,-0.13317346572875977,0.4449751675128937,0.007949203252792358,-0.16939648985862732,0.5490520000457764,0.4330098330974579,-0.01289751473814249,0.6273704171180725,0.26217982172966003,-0.015348207205533981,0.6722812652587891,0.16024348139762878,-0.04857674986124039,0.7037246227264404,0.0911715030670166,-0.056929294019937515,0.6344733238220215,0.49791252613067627,-0.005211536772549152,0.735488772392273,0.3786369562149048,-0.005820173770189285,0.7912425398826599,0.29394835233688354,-0.04866047203540802,0.8350163698196411,0.22501814365386963,-0.07284597307443619,0.7024579644203186,0.5903728604316711,-0.029129857197403908,0.7921527624130249,0.5118013620376587,-0.04368572682142258,0.8458713293075562,0.4508582651615143,-0.07382712513208389,0.8921933174133301,0.3934395909309387,-0.0833563283085823,4
D:\ASL Digits\4\Sign 4 (5).jpeg,0.342503160238266,0.857280969619751,-0.0002683925849851221,0.2903367877006531,0.7150710225105286,-0.14821118116378784,0.3398354649543762,0.5552953481674194,-0.2189086675643921,0.5176923274993896,0.5139762759208679,-0.26351144909858704,0.632684051990509,0.5363368988037109,-0.27348726987838745,0.46060144901275635,0.4014638066291809,-0.04347960278391838,0.4894151985645294,0.2199624925851822,-0.09617338329553604,0.5084271430969238,0.11678466200828552,-0.14382655918598175,0.5310234427452087,0.044629842042922974,-0.18124912679195404,0.5637563467025757,0.44954079389572144,-0.021589472889900208,0.6648089289665222,0.29066091775894165,-0.0347006693482399,0.7259858846664429,0.19684378802776337,-0.073667973279953,0.7711179852485657,0.13485941290855408,-0.08674810826778412,0.634590208530426,0.5264517068862915,-0.019061369821429253,0.7539873123168945,0.4204072654247284,-0.03171274811029434,0.8235580921173096,0.34618937969207764,-0.0788387656211853,0.8802148103713989,0.28594157099723816,-0.10640539973974228,0.6844677329063416,0.6288772821426392,-0.04651806876063347,0.7879289984703064,0.5629609823226929,-0.06561268121004105,0.851537823677063,0.5095949769020081,-0.09966102242469788,0.9083032608032227,0.45722800493240356,-0.11302545666694641,4
D:\ASL Digits\4\Sign 4 (6).jpeg,0.8173304796218872,0.6915048360824585,-0.00019758501730393618,0.6920071840286255,0.7657712697982788,-0.14587530493736267,0.5102477669715881,0.7483638525009155,-0.22560107707977295,0.44994163513183594,0.5897944569587708,-0.2849809527397156,0.45671558380126953,0.4598090648651123,-0.31995725631713867,0.3615293800830841,0.5714063048362732,-0.06871099770069122,0.18599505722522736,0.518166184425354,-0.12891815602779388,0.07944238185882568,0.49331510066986084,-0.16267302632331848,-0.0019967257976531982,0.4635297656059265,-0.1948534995317459,0.4192197322845459,0.46391376852989197,-0.05736728012561798,0.27256879210472107,0.33253881335258484,-0.08192718774080276,0.18953673541545868,0.2666453719139099,-0.1206718236207962,0.13216963410377502,0.21168002486228943,-0.14988857507705688,0.502275824546814,0.3955599367618561,-0.06256924569606781,0.3954555094242096,0.25740230083465576,-0.08915779739618301,0.32177847623825073,0.18501833081245422,-0.14268215000629425,0.2581689655780792,0.11931359767913818,-0.17952127754688263,0.6103749871253967,0.3507717549800873,-0.09612616151571274,0.5537527799606323,0.2250482141971588,-0.13803482055664062,0.5121325850486755,0.1504216492176056,-0.18618658185005188,0.4707506000995636,0.07898932695388794,-0.21806855499744415,4
D:\ASL Digits\4\Sign 4 (7).jpeg,0.7192010879516602,0.7116276025772095,-0.00019895951845683157,0.5967081189155579,0.764265775680542,-0.15025310218334198,0.4364480674266815,0.7178893685340881,-0.21765993535518646,0.42685261368751526,0.5608682036399841,-0.2665546238422394,0.46186012029647827,0.4408268630504608,-0.2877506613731384,0.37106823921203613,0.5435447692871094,-0.06826157122850418,0.2143058478832245,0.4769321382045746,-0.14066778123378754,0.11205655336380005,0.43024465441703796,-0.19241155683994293,0.035905152559280396,0.38233473896980286,-0.2395051121711731,0.4368980824947357,0.44923925399780273,-0.06319501250982285,0.3274555206298828,0.3080230951309204,-0.09631737321615219,0.24838648736476898,0.2234342396259308,-0.15902955830097198,0.19594570994377136,0.1619640588760376,-0.201162189245224,0.5226903557777405,0.39604148268699646,-0.07267724722623825,0.44446229934692383,0.24358032643795013,-0.1039770171046257,0.3819813132286072,0.15401792526245117,-0.1765538901090622,0.3318853974342346,0.08249640464782715,-0.22492967545986176,0.6299352049827576,0.37294861674308777,-0.10761329531669617,0.6071621179580688,0.2424980103969574,-0.15832149982452393,0.5905166268348694,0.15814757347106934,-0.20838257670402527,0.5735535025596619,0.08070224523544312,-0.237986221909523,4
D:\ASL Digits\4\Sign 4 (8).jpeg,0.708233654499054,0.7722679972648621,-0.00028018353623338044,0.556780993938446,0.792780876159668,-0.12670812010765076,0.4099557101726532,0.7041928768157959,-0.18132802844047546,0.4192783236503601,0.5365561842918396,-0.21585381031036377,0.48248904943466187,0.43699976801872253,-0.21148347854614258,0.365564227104187,0.5238511562347412,-0.07906326651573181,0.21004828810691833,0.4220723509788513,-0.12341856211423874,0.11742192506790161,0.3612593412399292,-0.17141881585121155,0.0484691858291626,0.30975762009620667,-0.23188115656375885,0.4460628628730774,0.4365478754043579,-0.06861480325460434,0.34162819385528564,0.27056267857551575,-0.08112078905105591,0.2765175700187683,0.1784333735704422,-0.13197633624076843,0.2454252392053604,0.11735820770263672,-0.17074738442897797,0.5448288917541504,0.39679810404777527,-0.07020535320043564,0.4865923523902893,0.23327913880348206,-0.09213971346616745,0.43927350640296936,0.13190558552742004,-0.15982374548912048,0.4099609851837158,0.04898408055305481,-0.21061843633651733,0.6572597622871399,0.39008182287216187,-0.08986462652683258,0.6470516324043274,0.2526673376560211,-0.1359870880842209,0.635432779788971,0.16966380178928375,-0.1879529505968094,0.6235553026199341,0.09082195162773132,-0.21268144249916077,4
D:\ASL Digits\4\Sign 4 (9).jpeg,0.47982391715049744,0.8812927007675171,-0.00025503250071778893,0.3611967861652374,0.7856054306030273,-0.13854804635047913,0.2977568805217743,0.6147845387458801,-0.18841218948364258,0.39636948704719543,0.4812990128993988,-0.21775029599666595,0.5112390518188477,0.4308393895626068,-0.2305678129196167,0.37530606985092163,0.43057525157928467,-0.059703417122364044,0.3209152817726135,0.26857757568359375,-0.11888394504785538,0.29004645347595215,0.15654075145721436,-0.17306995391845703,0.27241775393486023,0.05998486280441284,-0.21999505162239075,0.49868643283843994,0.4163053631782532,-0.04317980632185936,0.52522212266922,0.23489269614219666,-0.05154132843017578,0.539699912071228,0.11556968092918396,-0.0948973074555397,0.5548365116119385,0.02989259362220764,-0.13116700947284698,0.5974137187004089,0.4532823860645294,-0.046629782766103745,0.659281849861145,0.29686668515205383,-0.06722934544086456,0.6904213428497314,0.1891157031059265,-0.1236962378025055,0.7205775380134583,0.09855917096138,-0.1611553579568863,0.6837174892425537,0.5291110277175903,-0.0716060996055603,0.760985255241394,0.42358672618865967,-0.12129954248666763,0.80809086561203,0.3503637909889221,-0.16281799972057343,0.8520764708518982,0.2791748642921448,-0.1877553015947342,4
D:\ASL Digits\4\Sign 4 (10).jpeg,0.42617228627204895,0.9207566380500793,-0.00043011363595724106,0.32092195749282837,0.7930644750595093,-0.13223163783550262,0.2766587436199188,0.6073883771896362,-0.2049586921930313,0.40292802453041077,0.5022501945495605,-0.25524216890335083,0.5339017510414124,0.4836962819099426,-0.26951906085014343,0.39989009499549866,0.3965221643447876,-0.07451500743627548,0.37403905391693115,0.21581384539604187,-0.12558075785636902,0.35999372601509094,0.11495926976203918,-0.14702722430229187,0.36052680015563965,0.03683781623840332,-0.16325150430202484,0.5215792655944824,0.41360753774642944,-0.05550479143857956,0.5762588381767273,0.229948952794075,-0.06384588778018951,0.6041163206100464,0.12603724002838135,-0.0913008451461792,0.6298946142196655,0.05525490641593933,-0.1074284091591835,0.6114882230758667,0.4714865982532501,-0.05118383839726448,0.7005488276481628,0.3292751908302307,-0.06721961498260498,0.7432388663291931,0.2311229556798935,-0.10908251255750656,0.7811505794525146,0.14949309825897217,-0.1392449140548706,0.6837649345397949,0.5643443465232849,-0.06997918337583542,0.7804523706436157,0.4715936779975891,-0.09546855837106705,0.8305386304855347,0.4071662127971649,-0.13027749955654144,0.87442547082901,0.34607401490211487,-0.15328489243984222,4
