Single Image Frame,x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
D:\ASL Digits\5\Sign 5 (1).jpeg,0.8542066812515259,0.6206766963005066,-0.00017589797789696604,0.6875723600387573,0.7284049987792969,-0.1032286211848259,0.5155033469200134,0.736426830291748,-0.15735310316085815,0.37592044472694397,0.7199832201004028,-0.2140040397644043,0.2523418366909027,0.7373942136764526,-0.2555801272392273,0.457367867231369,0.4837200343608856,-0.09697388857603073,0.28680384159088135,0.37147772312164307,-0.16697704792022705,0.20105275511741638,0.31834468245506287,-0.2140296846628189,0.12074792385101318,0.26829126477241516,-0.24713927507400513,0.524209201335907,0.38303980231285095,-0.10274185240268707,0.3672791123390198,0.23464138805866241,-0.15913906693458557,0.29173511266708374,0.15820208191871643,-0.22162389755249023,0.2376002073287964,0.09020721912384033,-0.2670755386352539,0.6108837127685547,0.33172717690467834,-0.12798693776130676,0.4973043203353882,0.18782612681388855,-0.20524217188358307,0.42788392305374146,0.10519413650035858,-0.26551681756973267,0.37051284313201904,0.036572664976119995,-0.31339046359062195,0.7257776260375977,0.29905393719673157,-0.15698249638080597,0.6781351566314697,0.1732722967863083,-0.24441735446453094,0.6494213938713074,0.09420858323574066,-0.28409257531166077,0.6189994215965271,0.016579627990722656,-0.30329108238220215,5
D:\ASL Digits\5\Sign 5 (2).jpeg,0.7815275192260742,0.6784391403198242,-0.0001670239435043186,0.6275318264961243,0.7713086605072021,-0.11942778527736664,0.4719434082508087,0.752679169178009,-0.17752403020858765,0.3403841257095337,0.7100157737731934,-0.23984280228614807,0.21355432271957397,0.7087783813476562,-0.3206210732460022,0.46459105610847473,0.4884900748729706,-0.08805370330810547,0.32688185572624207,0.36107107996940613,-0.1414758414030075,0.2443222999572754,0.2787381708621979,-0.1923643946647644,0.17593562602996826,0.2079637348651886,-0.22624151408672333,0.5470067858695984,0.410095751285553,-0.07980362325906754,0.43008318543434143,0.24577562510967255,-0.10689907521009445,0.3543969988822937,0.1439240276813507,-0.16860631108283997,0.2973124086856842,0.0574164092540741,-0.21326148509979248,0.6408591270446777,0.37070420384407043,-0.08239847421646118,0.5557242631912231,0.20297320187091827,-0.11557245999574661,0.4976385831832886,0.09978824853897095,-0.17399437725543976,0.44863706827163696,0.016207724809646606,-0.21818631887435913,0.7500914335250854,0.3544332683086395,-0.09540801495313644,0.7362087368965149,0.21472357213497162,-0.15618686378002167,0.7229039669036865,0.13220316171646118,-0.19825038313865662,0.7037515044212341,0.054705679416656494,-0.22587625682353973,5
D:\ASL Digits\5\Sign 5 (3).jpeg,0.7686612010002136,0.7276394367218018,-0.0002290468692081049,0.5819100737571716,0.7848520278930664,-0.08986445516347885,0.4327258765697479,0.7485970854759216,-0.14461009204387665,0.31108197569847107,0.6859909296035767,-0.20726129412651062,0.19080907106399536,0.6540697813034058,-0.2764899432659149,0.4626130163669586,0.4873981475830078,-0.07881230115890503,0.3475232720375061,0.33090007305145264,-0.14588221907615662,0.2860930263996124,0.23202931880950928,-0.21367710828781128,0.23510098457336426,0.15231738984584808,-0.2592683434486389,0.5596548914909363,0.42165520787239075,-0.0857180580496788,0.4764908254146576,0.23721666634082794,-0.13119705021381378,0.42574501037597656,0.11974987387657166,-0.19726106524467468,0.3869946002960205,0.025567710399627686,-0.2436424046754837,0.6638157963752747,0.3985694348812103,-0.10619525611400604,0.6096006035804749,0.22020354866981506,-0.14960531890392303,0.5719649195671082,0.10868978500366211,-0.20240169763565063,0.5381278395652771,0.0213204026222229,-0.24452856183052063,0.777722179889679,0.4017987847328186,-0.13493935763835907,0.7861319184303284,0.26227283477783203,-0.1998763382434845,0.7845939993858337,0.17482703924179077,-0.23680508136749268,0.7740253210067749,0.09328505396842957,-0.26266008615493774,5
D:\ASL Digits\5\Sign 5 (4).jpeg,0.6036732196807861,0.8856855630874634,-0.00016215805953834206,0.4284627437591553,0.8358082175254822,-0.1138223335146904,0.292156457901001,0.6834783554077148,-0.15044355392456055,0.20404848456382751,0.5442074537277222,-0.19108864665031433,0.10997408628463745,0.46189451217651367,-0.23674656450748444,0.4781840145587921,0.46506983041763306,-0.018301082774996758,0.4507700204849243,0.27022701501846313,-0.0446111336350441,0.4371872544288635,0.16343262791633606,-0.07507355511188507,0.43502262234687805,0.07496601343154907,-0.1004880964756012,0.5895458459854126,0.4560239315032959,-0.0037933746352791786,0.6070383191108704,0.24551935493946075,-0.007007253356277943,0.6200273633003235,0.13331159949302673,-0.0593949593603611,0.6387553215026855,0.03687557578086853,-0.09670057892799377,0.6864919662475586,0.488526850938797,-0.006019489839673042,0.728213906288147,0.29909926652908325,-0.019614318385720253,0.7487620115280151,0.1921098232269287,-0.06687390059232712,0.7645092010498047,0.09902384877204895,-0.1083502322435379,0.7793463468551636,0.5530444383621216,-0.019531840458512306,0.8573565483093262,0.43281951546669006,-0.058831196278333664,0.9010473489761353,0.36465153098106384,-0.10145897418260574,0.9352220892906189,0.29354262351989746,-0.12995168566703796,5
D:\ASL Digits\5\Sign 5 (5).jpeg,0.8663158416748047,0.6440460085868835,-0.0003764152352232486,0.6980913877487183,0.751247763633728,-0.09719950705766678,0.507911741733551,0.7467424869537354,-0.135829359292984,0.3506135940551758,0.713767409324646,-0.1850058138370514,0.22113600373268127,0.7209182381629944,-0.22182463109493256,0.44614121317863464,0.4845694899559021,-0.007473187521100044,0.2866561710834503,0.37197616696357727,-0.03819819912314415,0.19305819272994995,0.3080722689628601,-0.06656219810247421,0.111927330493927,0.2582396864891052,-0.08323659002780914,0.5174354314804077,0.39108380675315857,0.003277792129665613,0.36162489652633667,0.24986514449119568,0.005294226575642824,0.280576229095459,0.17162294685840607,-0.03734194487333298,0.2152247130870819,0.10346697270870209,-0.06726154685020447,0.6062131524085999,0.3406774699687958,-0.0047171758487820625,0.48843881487846375,0.19632703065872192,-0.013848601840436459,0.4184669852256775,0.11098377406597137,-0.06291080266237259,0.35523563623428345,0.044577062129974365,-0.10683566331863403,0.7149500846862793,0.30761754512786865,-0.023882336914539337,0.6679573655128479,0.1779290735721588,-0.07121230661869049,0.6387647390365601,0.1030532717704773,-0.10440506786108017,0.6006655693054199,0.03420916199684143,-0.12313584983348846,5
D:\ASL Digits\5\Sign 5 (6).jpeg,0.7800825834274292,0.7520911693572998,-0.00026220365543849766,0.59236741065979,0.8006011247634888,-0.10493579506874084,0.40890589356422424,0.744926929473877,-0.14897646009922028,0.2662971019744873,0.6713569164276123,-0.19518621265888214,0.13883435726165771,0.6479027271270752,-0.2381523847579956,0.4600880742073059,0.46978846192359924,-0.025322362780570984,0.3430721163749695,0.31813597679138184,-0.04650275409221649,0.27435117959976196,0.22854071855545044,-0.08157321065664291,0.2202570140361786,0.1518867313861847,-0.11168110370635986,0.5529756546020508,0.4042109251022339,-0.011568735353648663,0.4598117470741272,0.21820345520973206,-0.006599267944693565,0.4093937277793884,0.11823174357414246,-0.04622790589928627,0.3696003258228302,0.030746787786483765,-0.07756853848695755,0.6495401263237,0.3824002146720886,-0.014016494154930115,0.5896865129470825,0.20614367723464966,-0.017512230202555656,0.5547276139259338,0.1055942177772522,-0.05643196403980255,0.5177993774414062,0.021431684494018555,-0.09202499687671661,0.7593095302581787,0.391188383102417,-0.025752518326044083,0.7635166645050049,0.2524215579032898,-0.061234768480062485,0.7644891738891602,0.17641063034534454,-0.093378946185112,0.7529243230819702,0.10346049070358276,-0.10904789716005325,5
D:\ASL Digits\5\Sign 5 (7).jpeg,0.7110934853553772,0.7848076224327087,-0.00017420356743969023,0.5325136780738831,0.8060160875320435,-0.11546295136213303,0.3701874315738678,0.7196086645126343,-0.16850796341896057,0.2471248209476471,0.6282966136932373,-0.22676226496696472,0.13102853298187256,0.5815322399139404,-0.29982301592826843,0.4668579697608948,0.4616392254829407,-0.028201259672641754,0.37930649518966675,0.3004628121852875,-0.06388922035694122,0.3281190097332001,0.20156989991664886,-0.10625682771205902,0.2940238118171692,0.11484232544898987,-0.14066490530967712,0.569346010684967,0.41639024019241333,-0.020656313747167587,0.5191268920898438,0.22850926220417023,-0.02634650096297264,0.49072712659835815,0.11613482236862183,-0.08100198209285736,0.4740296006202698,0.0156976580619812,-0.12250138074159622,0.6703469753265381,0.41165512800216675,-0.028192946687340736,0.6494953632354736,0.2323019802570343,-0.04470913112163544,0.6349374055862427,0.12943807244300842,-0.09254147857427597,0.6220259666442871,0.04114416241645813,-0.12997755408287048,0.7772229313850403,0.43979501724243164,-0.04809385910630226,0.807753324508667,0.3062138855457306,-0.09217849373817444,0.819982647895813,0.23017625510692596,-0.12566830217838287,0.8228617310523987,0.15516847372055054,-0.14460410177707672,5
D:\ASL Digits\5\Sign 5 (8).jpeg,0.5973619818687439,0.8415197730064392,-9.576606680639088e-05,0.41892409324645996,0.8040556311607361,-0.09774640947580338,0.30676987767219543,0.6693783402442932,-0.14579662680625916,0.22617125511169434,0.5353265404701233,-0.20377622544765472,0.12976497411727905,0.4321823716163635,-0.28311291337013245,0.47781282663345337,0.4645337462425232,-0.02164875529706478,0.45359110832214355,0.2775743901729584,-0.054831501096487045,0.44453760981559753,0.15456700325012207,-0.10199960321187973,0.4384240508079529,0.05626821517944336,-0.13661102950572968,0.5912943482398987,0.45522990822792053,-0.019921287894248962,0.6066012382507324,0.2620386481285095,-0.01796800270676613,0.6148179173469543,0.13805413246154785,-0.06636951863765717,0.6235331296920776,0.03764966130256653,-0.10464121401309967,0.6916459798812866,0.4882137179374695,-0.032614707946777344,0.7317922115325928,0.3082520663738251,-0.04912439361214638,0.7525928616523743,0.1954001784324646,-0.10868848115205765,0.7651649713516235,0.09787780046463013,-0.15579654276371002,0.7840202450752258,0.5543063879013062,-0.056135181337594986,0.8585066795349121,0.4345604181289673,-0.09963323920965195,0.8969951868057251,0.3578653335571289,-0.14087983965873718,0.9271499514579773,0.2825624942779541,-0.1689019501209259,5
D:\ASL Digits\5\Sign 5 (9).jpeg,0.5347001552581787,0.8935685157775879,-0.0003406401665415615,0.37637412548065186,0.8071098327636719,-0.12226679921150208,0.27125319838523865,0.6291490793228149,-0.15930914878845215,0.21312397718429565,0.4778227210044861,-0.1996353715658188,0.1307348608970642,0.3737908601760864,-0.24157088994979858,0.48145848512649536,0.44469404220581055,-0.009928632527589798,0.488547682762146,0.24727579951286316,-0.019881872460246086,0.49459385871887207,0.14520257711410522,-0.04080551117658615,0.5063558220863342,0.061428189277648926,-0.06096893548965454,0.5949736833572388,0.4578973054885864,0.020832203328609467,0.6500206589698792,0.2595442533493042,0.035259149968624115,0.6798325777053833,0.15193137526512146,0.003647067118436098,0.7067511677742004,0.06488814949989319,-0.017245350405573845,0.6853632926940918,0.5085864067077637,0.029589921236038208,0.7588097453117371,0.34067603945732117,0.031587980687618256,0.789792537689209,0.2418029010295868,-0.0063922107219696045,0.8098832368850708,0.15689896047115326,-0.04679127037525177,0.7650313377380371,0.5859658122062683,0.027608344331383705,0.8568370342254639,0.48376286029815674,0.005251363851130009,0.9051464796066284,0.42591187357902527,-0.03344247117638588,0.9416149854660034,0.3677337169647217,-0.056706905364990234,5
D:\ASL Digits\5\Sign 5 (10).jpeg,0.41847774386405945,0.836171567440033,-0.00017267056682612747,0.2942925989627838,0.7172790765762329,-0.12139486521482468,0.2666878402233124,0.5474199056625366,-0.17325523495674133,0.266726553440094,0.3984740376472473,-0.22873534262180328,0.2283186912536621,0.2733727693557739,-0.30562207102775574,0.5021653175354004,0.4470418691635132,-0.06383246183395386,0.5740399956703186,0.2772136926651001,-0.10150442272424698,0.6224400401115417,0.17294913530349731,-0.14038805663585663,0.6639527082443237,0.08485335111618042,-0.17607276141643524,0.5995047688484192,0.499750554561615,-0.05302737280726433,0.7125982046127319,0.33732113242149353,-0.06418932229280472,0.780220091342926,0.23777945339679718,-0.11892428994178772,0.8391063213348389,0.15762925148010254,-0.15684515237808228,0.6652042865753174,0.5775045156478882,-0.05432919040322304,0.7923895716667175,0.4419825077056885,-0.08115311712026596,0.866977334022522,0.35481077432632446,-0.14027021825313568,0.9268129467964172,0.2779785990715027,-0.18724821507930756,0.7154499292373657,0.6798757314682007,-0.06979933381080627,0.8347247838973999,0.6152535676956177,-0.1257699728012085,0.8985293507575989,0.5751478672027588,-0.16752777993679047,0.9570773839950562,0.5304754376411438,-0.19254373013973236,5
